Class,Confidence,Bounding Box,Center 3D Coordinates,Corner 1 Coordinates,Corner 2 Coordinates,Corner 3 Coordinates,Corner 4 Coordinates
5ML_sorting_tube_rack,0.8252271413803101,"[572.0, 267.0, 645.0, 389.0]","[-60.0, -52.0, 1414.0]","(0, 0)","[-2.0, -166.0, 1590.0]","[-122.0, 45.0, 1494.0]","[-2.0, 43.0, 1450.0]"
10ML_centrifuge_tube,0.7937481999397278,"[754.0, 560.0, 772.0, 577.0]","[156.0, 277.0, 1221.0]","[144.0, 266.0, 1221.0]","[172.0, 271.0, 1245.0]","[143.0, 286.0, 1211.0]","[169.0, 290.0, 1225.0]"
refrigerator_close,0.7754297852516174,"[647.0, 2.0, 793.0, 168.0]","[127.0, -477.0, 1570.0]","(0, 0)","[116.0, -285.0, 720.0]","[1.0, -365.0, 1715.0]","[281.0, -371.0, 1745.0]"
10ML_centrifuge_tube,0.7314957976341248,"[846.0, 484.0, 865.0, 501.0]","[260.0, 162.0, 1134.0]","[250.0, 153.0, 1142.0]","[275.0, 154.0, 1143.0]","[249.0, 174.0, 1135.0]","[272.0, 174.0, 1134.0]"
blood_tube,0.41205114126205444,"[831.0, 528.0, 849.0, 547.0]","[231.0, 210.0, 1088.0]","[227.0, 204.0, 1119.0]","[248.0, 203.0, 1112.0]","[225.0, 225.0, 1107.0]","[243.0, 222.0, 1092.0]"
10ML_sorting_tube_rack,0.3882281184196472,"[249.0, 407.0, 381.0, 580.0]","[-463.0, 183.0, 1270.0]","[-1022.0, 116.0, 2341.0]","[-420.0, 72.0, 1440.0]","(0, 0)","[-377.0, 310.0, 1292.0]"
blood_tube,0.3494802713394165,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1227.0]","[122.0, 215.0, 1242.0]","[143.0, 215.0, 1246.0]","[121.0, 235.0, 1234.0]","[141.0, 234.0, 1227.0]"
10ML_sorting_tube_rack,0.3452790379524231,"[805.0, 600.0, 1052.0, 718.0]","[317.0, 335.0, 1024.0]","[219.0, 330.0, 1259.0]","[462.0, 271.0, 1036.0]","[176.0, 395.0, 1010.0]","[518.0, 455.0, 1163.0]"
10ML_sorting_tube_rack,0.3013351261615753,"[302.0, 245.0, 402.0, 358.0]","[-469.0, -97.0, 1450.0]","[-971.0, -329.0, 2565.0]","[-434.0, -207.0, 1615.0]","[-523.0, -6.0, 1381.0]","[-403.0, -6.0, 1499.0]"
5ML_sorting_tube_rack,0.2863945960998535,"[332.0, 0.0, 554.0, 174.0]","[-378.0, -511.0, 1693.0]","(0, 0)","[-378.0, -1481.0, 3725.0]","[-928.0, -554.0, 2686.0]","[-173.0, -351.0, 1701.0]"
dispensing_tube_rack,0.26256808638572693,"[704.0, 500.0, 823.0, 616.0]","[156.0, 263.0, 1221.0]","[87.0, 208.0, 1370.0]","[225.0, 176.0, 1161.0]","[80.0, 355.0, 1271.0]","[243.0, 350.0, 1252.0]"
10ML_centrifuge_tube,0.25598523020744324,"[582.0, 266.0, 600.0, 283.0]","[-90.0, -142.0, 1473.0]","[-109.0, -162.0, 1542.0]","[-79.0, -162.0, 1544.0]","[-104.0, -127.0, 1464.0]","[-74.0, -126.0, 1460.0]"
blood_tube,0.25146815180778503,"[750.0, 300.0, 764.0, 316.0]","[174.0, -85.0, 1434.0]","[165.0, -98.0, 1448.0]","[186.0, -98.0, 1442.0]","[165.0, -73.0, 1450.0]","[185.0, -72.0, 1432.0]"
5ML_sorting_tube_rack,0.8638253808021545,"[572.0, 267.0, 646.0, 390.0]","[-58.0, -52.0, 1414.0]","(0, 0)","[-1.0, -166.0, 1592.0]","[-122.0, 46.0, 1488.0]","[-1.0, 45.0, 1450.0]"
centrifuge_close,0.8392106890678406,"[838.0, 25.0, 1008.0, 185.0]","[470.0, -436.0, 1546.0]","(0, 0)","(0, 0)","[361.0, -333.0, 1715.0]","[492.0, -241.0, 1239.0]"
10ML_centrifuge_tube,0.8129454851150513,"[754.0, 560.0, 772.0, 577.0]","[156.0, 275.0, 1214.0]","[144.0, 266.0, 1222.0]","[172.0, 272.0, 1249.0]","[143.0, 287.0, 1212.0]","[169.0, 290.0, 1225.0]"
refrigerator_close,0.7749323844909668,"[646.0, 0.0, 793.0, 168.0]","[123.0, -471.0, 1542.0]","(0, 0)","[116.0, -286.0, 719.0]","[-1.0, -366.0, 1721.0]","[278.0, -367.0, 1724.0]"
10ML_centrifuge_tube,0.7551175355911255,"[846.0, 484.0, 864.0, 501.0]","[259.0, 162.0, 1132.0]","[251.0, 154.0, 1143.0]","[272.0, 153.0, 1139.0]","[249.0, 174.0, 1135.0]","[271.0, 174.0, 1134.0]"
blood_tube,0.39099594950675964,"[832.0, 528.0, 849.0, 547.0]","[231.0, 210.0, 1088.0]","[228.0, 205.0, 1120.0]","[248.0, 203.0, 1112.0]","[226.0, 226.0, 1108.0]","[245.0, 224.0, 1101.0]"
10ML_sorting_tube_rack,0.3445450961589813,"[253.0, 407.0, 380.0, 581.0]","[-460.0, 184.0, 1268.0]","[-1039.0, 120.0, 2402.0]","[-425.0, 72.0, 1452.0]","(0, 0)","[-382.0, 314.0, 1305.0]"
blood_tube,0.344225138425827,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1227.0]","[123.0, 215.0, 1245.0]","[143.0, 216.0, 1248.0]","[122.0, 235.0, 1236.0]","[141.0, 234.0, 1227.0]"
blood_tube,0.27487340569496155,"[863.0, 646.0, 1002.0, 712.0]","[332.0, 369.0, 1057.0]","[295.0, 387.0, 1240.0]","[413.0, 330.0, 1057.0]","[248.0, 402.0, 1044.0]","[448.0, 442.0, 1147.0]"
blood_tube,0.27095016837120056,"[315.0, 532.0, 337.0, 553.0]","[-427.0, 241.0, 1214.0]","[-448.0, 230.0, 1230.0]","[-426.0, 234.0, 1252.0]","[-449.0, 259.0, 1233.0]","[-419.0, 259.0, 1233.0]"
centrifuge_close,0.8262818455696106,"[837.0, 26.0, 1007.0, 186.0]","[467.0, -433.0, 1542.0]","[668.0, -1177.0, 3190.0]","(0, 0)","[358.0, -330.0, 1710.0]","[490.0, -239.0, 1236.0]"
5ML_sorting_tube_rack,0.8169726133346558,"[572.0, 267.0, 645.0, 390.0]","[-60.0, -52.0, 1412.0]","(0, 0)","[-2.0, -166.0, 1592.0]","[-120.0, 46.0, 1471.0]","[-2.0, 45.0, 1452.0]"
10ML_centrifuge_tube,0.7840631008148193,"[754.0, 560.0, 772.0, 577.0]","[156.0, 276.0, 1218.0]","[144.0, 266.0, 1221.0]","[172.0, 272.0, 1248.0]","[144.0, 287.0, 1214.0]","[169.0, 290.0, 1225.0]"
refrigerator_close,0.7702626585960388,"[646.0, 0.0, 793.0, 168.0]","[126.0, -482.0, 1578.0]","(0, 0)","[115.0, -285.0, 716.0]","[-1.0, -365.0, 1715.0]","[277.0, -366.0, 1718.0]"
10ML_centrifuge_tube,0.7562032341957092,"[846.0, 484.0, 864.0, 501.0]","[259.0, 162.0, 1132.0]","[251.0, 154.0, 1143.0]","[273.0, 153.0, 1142.0]","[249.0, 174.0, 1137.0]","[271.0, 173.0, 1132.0]"
10ML_sorting_tube_rack,0.49568307399749756,"[253.0, 407.0, 380.0, 575.0]","[-460.0, 180.0, 1268.0]","[-1029.0, 118.0, 2379.0]","[-422.0, 72.0, 1442.0]","[-561.0, 304.0, 1297.0]","[-382.0, 306.0, 1304.0]"
blood_tube,0.4706636369228363,"[859.0, 653.0, 983.0, 717.0]","[319.0, 375.0, 1056.0]","[286.0, 392.0, 1225.0]","[392.0, 339.0, 1059.0]","[245.0, 410.0, 1049.0]","[423.0, 447.0, 1144.0]"
blood_tube,0.41644200682640076,"[832.0, 528.0, 849.0, 547.0]","[232.0, 210.0, 1092.0]","[229.0, 205.0, 1123.0]","[248.0, 204.0, 1115.0]","[226.0, 226.0, 1108.0]","[244.0, 223.0, 1096.0]"
blood_tube,0.37545689940452576,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1228.0]","[122.0, 215.0, 1242.0]","[143.0, 216.0, 1248.0]","[122.0, 235.0, 1236.0]","[141.0, 234.0, 1228.0]"
10ML_sorting_tube_rack,0.35880303382873535,"[303.0, 248.0, 402.0, 410.0]","[-453.0, -50.0, 1400.0]","[-980.0, -325.0, 2597.0]","[-433.0, -201.0, 1612.0]","[-507.0, 71.0, 1343.0]","[-389.0, 77.0, 1448.0]"
10ML_centrifuge_tube,0.3097926676273346,"[583.0, 266.0, 599.0, 282.0]","[-89.0, -141.0, 1466.0]","[-107.0, -162.0, 1539.0]","[-80.0, -162.0, 1544.0]","[-102.0, -128.0, 1460.0]","[-76.0, -128.0, 1456.0]"
dispensing_tube_rack,0.2845231890678406,"[704.0, 499.0, 827.0, 616.0]","[159.0, 262.0, 1221.0]","[86.0, 206.0, 1363.0]","[227.0, 172.0, 1143.0]","[80.0, 355.0, 1271.0]","[249.0, 351.0, 1255.0]"
5ML_sorting_tube_rack,0.2769295573234558,"[332.0, 0.0, 554.0, 173.0]","[-379.0, -514.0, 1695.0]","(0, 0)","[-308.0, -1204.0, 3029.0]","[-943.0, -566.0, 2729.0]","[-174.0, -355.0, 1713.0]"
blood_tube,0.26212477684020996,"[750.0, 299.0, 764.0, 316.0]","[175.0, -86.0, 1436.0]","[165.0, -100.0, 1452.0]","[186.0, -99.0, 1438.0]","[166.0, -73.0, 1454.0]","[185.0, -72.0, 1432.0]"
centrifuge_close,0.86552894115448,"[838.0, 25.0, 1008.0, 185.0]","[476.0, -442.0, 1565.0]","[665.0, -1169.0, 3160.0]","(0, 0)","[358.0, -330.0, 1701.0]","[489.0, -239.0, 1231.0]"
10ML_centrifuge_tube,0.828768253326416,"[754.0, 560.0, 772.0, 577.0]","[156.0, 277.0, 1221.0]","[144.0, 266.0, 1222.0]","[172.0, 271.0, 1245.0]","[144.0, 287.0, 1214.0]","[169.0, 290.0, 1225.0]"
5ML_sorting_tube_rack,0.7885140180587769,"[572.0, 267.0, 646.0, 388.0]","[-58.0, -54.0, 1408.0]","(0, 0)","[-1.0, -166.0, 1592.0]","[-122.0, 43.0, 1497.0]","[-1.0, 42.0, 1450.0]"
refrigerator_close,0.7684135437011719,"[646.0, 0.0, 793.0, 168.0]","[123.0, -472.0, 1546.0]","(0, 0)","[116.0, -285.0, 718.0]","[-1.0, -365.0, 1713.0]","[275.0, -363.0, 1707.0]"
10ML_centrifuge_tube,0.7350103855133057,"[846.0, 484.0, 865.0, 501.0]","[259.0, 162.0, 1132.0]","[250.0, 153.0, 1142.0]","[275.0, 154.0, 1143.0]","[249.0, 174.0, 1135.0]","[273.0, 174.0, 1135.0]"
blood_tube,0.5032255053520203,"[832.0, 528.0, 849.0, 547.0]","[232.0, 210.0, 1090.0]","[229.0, 205.0, 1123.0]","[248.0, 203.0, 1113.0]","[226.0, 225.0, 1106.0]","[244.0, 223.0, 1094.0]"
10ML_sorting_tube_rack,0.4691409468650818,"[253.0, 407.0, 380.0, 579.0]","[-461.0, 183.0, 1270.0]","[-1041.0, 120.0, 2407.0]","[-422.0, 72.0, 1442.0]","(0, 0)","[-377.0, 307.0, 1287.0]"
blood_tube,0.3558619022369385,"[862.0, 652.0, 981.0, 714.0]","[319.0, 373.0, 1057.0]","[291.0, 391.0, 1227.0]","[390.0, 338.0, 1060.0]","[248.0, 405.0, 1045.0]","[421.0, 443.0, 1144.0]"
10ML_sorting_tube_rack,0.32636672258377075,"[1030.0, 622.0, 1187.0, 720.0]","[611.0, 410.0, 1205.0]","[446.0, 303.0, 1058.0]","[1237.0, 596.0, 2083.0]","[496.0, 462.0, 1177.0]","[689.0, 455.0, 1160.0]"
10ML_centrifuge_tube,0.30726686120033264,"[583.0, 266.0, 599.0, 282.0]","[-89.0, -141.0, 1466.0]","[-107.0, -161.0, 1533.0]","[-80.0, -162.0, 1539.0]","[-102.0, -129.0, 1469.0]","[-76.0, -127.0, 1454.0]"
blood_tube,0.3069220781326294,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1228.0]","[122.0, 215.0, 1243.0]","[143.0, 215.0, 1246.0]","[122.0, 236.0, 1237.0]","[141.0, 234.0, 1227.0]"
10ML_sorting_tube_rack,0.28424808382987976,"[303.0, 247.0, 402.0, 410.0]","[-452.0, -52.0, 1398.0]","[-1000.9999999999999, -334.0, 2651.0]","[-436.0, -205.0, 1623.0]","[-509.0, 72.0, 1348.0]","[-389.0, 77.0, 1448.0]"
dispensing_tube_rack,0.27170324325561523,"[704.0, 499.0, 834.0, 616.0]","[166.0, 264.0, 1231.0]","[87.0, 207.0, 1370.0]","[234.0, 171.0, 1133.0]","[80.0, 355.0, 1271.0]","[260.0, 353.0, 1262.0]"
10ML_sorting_tube_rack,0.2580154836177826,"[738.0, 270.0, 804.0, 371.0]","[196.0, -66.0, 1430.0]","[160.0, -160.0, 1587.0]","[274.0, -159.0, 1582.0]","[149.0, 15.0, 1484.0]","[255.0, 15.0, 1475.0]"
centrifuge_close,0.8672121167182922,"[839.0, 25.0, 1008.0, 185.0]","[476.0, -442.0, 1565.0]","(0, 0)","(0, 0)","[364.0, -334.0, 1721.0]","[492.0, -241.0, 1239.0]"
5ML_sorting_tube_rack,0.8472805023193359,"[572.0, 267.0, 646.0, 389.0]","[-58.0, -53.0, 1420.0]","(0, 0)","[-1.0, -166.0, 1592.0]","[-122.0, 45.0, 1494.0]","[-1.0, 44.0, 1452.0]"
10ML_centrifuge_tube,0.8181574940681458,"[754.0, 560.0, 772.0, 577.0]","[155.0, 275.0, 1211.0]","[144.0, 266.0, 1221.0]","[172.0, 272.0, 1248.0]","[143.0, 286.0, 1211.0]","[169.0, 289.0, 1221.0]"
refrigerator_close,0.7726631760597229,"[647.0, 3.0, 793.0, 168.0]","[126.0, -473.0, 1554.0]","(0, 0)","[116.0, -284.0, 721.0]","[1.0, -365.0, 1715.0]","[276.0, -365.0, 1715.0]"
10ML_centrifuge_tube,0.7677417397499084,"[846.0, 484.0, 864.0, 501.0]","[259.0, 162.0, 1132.0]","[251.0, 154.0, 1144.0]","[272.0, 153.0, 1139.0]","[249.0, 174.0, 1134.0]","[271.0, 173.0, 1133.0]"
blood_tube,0.4796160161495209,"[832.0, 528.0, 849.0, 547.0]","[232.0, 210.0, 1089.0]","[229.0, 205.0, 1123.0]","[248.0, 204.0, 1115.0]","[226.0, 226.0, 1108.0]","[244.0, 223.0, 1094.0]"
10ML_sorting_tube_rack,0.4339076280593872,"[252.0, 407.0, 380.0, 583.0]","[-460.0, 185.0, 1266.0]","[-1029.0, 118.0, 2374.0]","[-422.0, 72.0, 1442.0]","(0, 0)","[-380.0, 315.0, 1297.0]"
10ML_sorting_tube_rack,0.335040807723999,"[1031.0, 622.0, 1192.0, 720.0]","[615.0, 409.0, 1204.0]","[443.0, 300.0, 1048.0]","[1217.0, 580.0, 2029.0]","[496.0, 461.0, 1173.0]","[698.0, 457.0, 1164.0]"
blood_tube,0.3267892301082611,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1227.0]","[122.0, 215.0, 1243.0]","[143.0, 216.0, 1248.0]","[122.0, 236.0, 1237.0]","[141.0, 234.0, 1230.0]"
10ML_centrifuge_tube,0.2923813760280609,"[583.0, 266.0, 599.0, 282.0]","[-89.0, -142.0, 1469.0]","[-107.0, -161.0, 1530.0]","[-80.0, -161.0, 1535.0]","[-102.0, -128.0, 1462.0]","[-76.0, -128.0, 1460.0]"
5ML_sorting_tube_rack,0.2835485339164734,"[332.0, 0.0, 554.0, 174.0]","[-375.0, -506.0, 1676.0]","(0, 0)","[-341.0, -1334.0, 3357.0]","[-993.0, -593.0, 2875.0]","[-172.0, -350.0, 1695.0]"
dispensing_tube_rack,0.2556990683078766,"[704.0, 499.0, 829.0, 616.0]","[161.0, 262.0, 1222.0]","[87.0, 207.0, 1374.0]","[229.0, 172.0, 1140.0]","[80.0, 355.0, 1270.0]","[253.0, 352.0, 1259.0]"
5ML_sorting_tube_rack,0.8486283421516418,"[572.0, 267.0, 646.0, 390.0]","[-58.0, -52.0, 1414.0]","(0, 0)","[-1.0, -167.0, 1600.0]","[-121.0, 46.0, 1477.0]","[-1.0, 45.0, 1452.0]"
centrifuge_close,0.8107709884643555,"[838.0, 26.0, 1008.0, 186.0]","[468.0, -432.0, 1539.0]","[678.0, -1188.0, 3220.0]","(0, 0)","[361.0, -331.0, 1713.0]","[490.0, -238.0, 1234.0]"
10ML_centrifuge_tube,0.8056397438049316,"[754.0, 560.0, 772.0, 577.0]","[156.0, 275.0, 1214.0]","[144.0, 266.0, 1221.0]","[172.0, 272.0, 1248.0]","[143.0, 286.0, 1208.0]","[169.0, 290.0, 1224.0]"
refrigerator_close,0.7914131283760071,"[646.0, 0.0, 793.0, 168.0]","[123.0, -469.0, 1537.0]","(0, 0)","[116.0, -286.0, 720.0]","[-1.0, -364.0, 1710.0]","[277.0, -366.0, 1721.0]"
10ML_centrifuge_tube,0.7207176089286804,"[846.0, 484.0, 864.0, 501.0]","[260.0, 162.0, 1134.0]","[250.0, 153.0, 1142.0]","[272.0, 153.0, 1139.0]","[249.0, 174.0, 1135.0]","[271.0, 174.0, 1135.0]"
10ML_sorting_tube_rack,0.5505648851394653,"[252.0, 407.0, 381.0, 577.0]","[-461.0, 182.0, 1270.0]","[-1068.0, 123.0, 2465.0]","[-422.0, 72.0, 1448.0]","(0, 0)","[-379.0, 307.0, 1299.0]"
10ML_sorting_tube_rack,0.4452129602432251,"[303.0, 248.0, 402.0, 411.0]","[-452.0, -50.0, 1398.0]","[-1018.9999999999999, -337.0, 2700.0]","[-439.0, -204.0, 1636.0]","[-507.0, 73.0, 1343.0]","[-386.0, 78.0, 1436.0]"
blood_tube,0.39906764030456543,"[832.0, 528.0, 849.0, 547.0]","[232.0, 210.0, 1089.0]","[228.0, 204.0, 1119.0]","[248.0, 203.0, 1113.0]","[225.0, 224.0, 1101.0]","[244.0, 224.0, 1098.0]"
10ML_centrifuge_tube,0.39777541160583496,"[582.0, 266.0, 599.0, 282.0]","[-92.0, -142.0, 1477.0]","[-109.0, -163.0, 1546.0]","[-81.0, -163.0, 1551.0]","[-104.0, -128.0, 1466.0]","[-76.0, -128.0, 1460.0]"
blood_tube,0.34580138325691223,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1227.0]","[122.0, 215.0, 1243.0]","[143.0, 216.0, 1248.0]","[121.0, 235.0, 1234.0]","[141.0, 234.0, 1227.0]"
dispensing_tube_rack,0.3003949224948883,"[704.0, 501.0, 817.0, 616.0]","[153.0, 264.0, 1222.0]","[87.0, 210.0, 1374.0]","[224.0, 183.0, 1195.0]","[81.0, 357.0, 1276.0]","[235.0, 350.0, 1252.0]"
10ML_sorting_tube_rack,0.29785335063934326,"[1030.0, 622.0, 1187.0, 720.0]","[612.0, 410.0, 1206.0]","[441.0, 299.0, 1046.0]","[1225.0, 590.0, 2062.0]","[492.0, 459.0, 1168.0]","[689.0, 455.0, 1159.0]"
blood_tube,0.2680017352104187,"[314.0, 531.0, 338.0, 554.0]","[-429.0, 241.0, 1217.0]","[-452.0, 230.0, 1236.0]","[-425.0, 233.0, 1254.0]","[-449.0, 260.0, 1230.0]","[-419.0, 261.0, 1237.0]"
blood_tube,0.2634892463684082,"[860.0, 654.0, 983.0, 717.0]","[319.0, 376.0, 1057.0]","[290.0, 397.0, 1236.0]","[391.0, 340.0, 1058.0]","[247.0, 412.0, 1054.0]","[417.0, 440.0, 1128.0]"
centrifuge_close,0.8318848609924316,"[839.0, 25.0, 1008.0, 185.0]","[470.0, -436.0, 1546.0]","[675.0, -1180.0, 3190.0]","(0, 0)","[362.0, -332.0, 1710.0]","[489.0, -239.0, 1231.0]"
10ML_centrifuge_tube,0.8237045407295227,"[754.0, 560.0, 772.0, 577.0]","[156.0, 275.0, 1215.0]","[144.0, 266.0, 1219.0]","[172.0, 271.0, 1246.0]","[143.0, 286.0, 1208.0]","[169.0, 289.0, 1222.0]"
5ML_sorting_tube_rack,0.7834089398384094,"[572.0, 267.0, 646.0, 387.0]","[-58.0, -54.0, 1416.0]","(0, 0)","[-1.0, -166.0, 1597.0]","[-123.0, 42.0, 1499.0]","[-1.0, 40.0, 1454.0]"
refrigerator_close,0.7763491868972778,"[646.0, 0.0, 793.0, 168.0]","[125.0, -478.0, 1565.0]","[-0.0, -299.0, 753.0]","[116.0, -286.0, 720.0]","[-1.0, -365.0, 1715.0]","[277.0, -366.0, 1721.0]"
10ML_centrifuge_tube,0.7448139190673828,"[846.0, 484.0, 864.0, 501.0]","[260.0, 162.0, 1133.0]","[251.0, 154.0, 1144.0]","[273.0, 153.0, 1140.0]","[249.0, 174.0, 1137.0]","[271.0, 173.0, 1133.0]"
10ML_sorting_tube_rack,0.47582173347473145,"[249.0, 407.0, 381.0, 580.0]","[-462.0, 183.0, 1268.0]","[-1025.0, 117.0, 2346.0]","[-421.0, 72.0, 1444.0]","(0, 0)","[-380.0, 313.0, 1304.0]"
blood_tube,0.4681801199913025,"[832.0, 528.0, 849.0, 547.0]","[232.0, 210.0, 1090.0]","[229.0, 206.0, 1125.0]","[249.0, 204.0, 1117.0]","[226.0, 225.0, 1107.0]","[244.0, 224.0, 1098.0]"
blood_tube,0.36482951045036316,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1228.0]","[122.0, 215.0, 1243.0]","[143.0, 215.0, 1246.0]","[122.0, 235.0, 1236.0]","[141.0, 234.0, 1228.0]"
dispensing_tube_rack,0.3054184913635254,"[704.0, 500.0, 821.0, 616.0]","[155.0, 263.0, 1219.0]","[86.0, 208.0, 1366.0]","[225.0, 178.0, 1171.0]","[80.0, 354.0, 1268.0]","[240.0, 349.0, 1249.0]"
10ML_sorting_tube_rack,0.29564210772514343,"[1031.0, 623.0, 1194.0, 720.0]","[611.0, 406.0, 1195.0]","[440.0, 299.0, 1042.0]","[1251.0, 597.0, 2079.0]","[497.0, 462.0, 1176.0]","[703.0, 459.0, 1168.0]"
10ML_sorting_tube_rack,0.2524159848690033,"[302.0, 248.0, 402.0, 410.0]","[-453.0, -50.0, 1400.0]","[-1041.0, -344.0, 2751.0]","[-431.0, -201.0, 1605.0]","[-507.0, 71.0, 1339.0]","[-389.0, 77.0, 1448.0]"
centrifuge_close,0.855894148349762,"[839.0, 25.0, 1008.0, 185.0]","[476.0, -442.0, 1565.0]","(0, 0)","(0, 0)","[363.0, -333.0, 1715.0]","[488.0, -238.0, 1227.0]"
10ML_centrifuge_tube,0.8262304067611694,"[754.0, 560.0, 772.0, 577.0]","[155.0, 274.0, 1209.0]","[144.0, 266.0, 1222.0]","[172.0, 271.0, 1245.0]","[143.0, 286.0, 1211.0]","[169.0, 289.0, 1222.0]"
refrigerator_close,0.773788571357727,"[647.0, 2.0, 793.0, 168.0]","[127.0, -477.0, 1568.0]","(0, 0)","[116.0, -284.0, 719.0]","[1.0, -365.0, 1715.0]","[277.0, -366.0, 1721.0]"
10ML_centrifuge_tube,0.7702724933624268,"[846.0, 484.0, 864.0, 501.0]","[259.0, 162.0, 1132.0]","[251.0, 154.0, 1143.0]","[272.0, 153.0, 1139.0]","[249.0, 174.0, 1135.0]","[271.0, 174.0, 1135.0]"
5ML_sorting_tube_rack,0.7085002064704895,"[572.0, 267.0, 645.0, 382.0]","[-60.0, -59.0, 1426.0]","(0, 0)","[-2.0, -166.0, 1597.0]","[-122.0, 33.0, 1492.0]","[-2.0, 32.0, 1458.0]"
10ML_sorting_tube_rack,0.47024667263031006,"[252.0, 407.0, 380.0, 581.0]","[-461.0, 185.0, 1270.0]","[-1029.0, 118.0, 2374.0]","[-422.0, 72.0, 1440.0]","(0, 0)","[-383.0, 315.0, 1307.0]"
blood_tube,0.4460500478744507,"[832.0, 528.0, 849.0, 547.0]","[232.0, 210.0, 1092.0]","[229.0, 205.0, 1123.0]","[248.0, 204.0, 1115.0]","[226.0, 225.0, 1107.0]","[244.0, 223.0, 1096.0]"
blood_tube,0.36321818828582764,"[736.0, 518.0, 751.0, 535.0]","[131.0, 222.0, 1230.0]","[123.0, 214.0, 1249.0]","[144.0, 215.0, 1251.0]","[122.0, 235.0, 1236.0]","[141.0, 234.0, 1227.0]"
10ML_sorting_tube_rack,0.3279929757118225,"[302.0, 245.0, 402.0, 358.0]","[-469.0, -97.0, 1450.0]","[-966.0, -327.0, 2552.0]","[-437.0, -209.0, 1628.0]","(0, 0)","[-403.0, -6.0, 1501.0]"
10ML_sorting_tube_rack,0.2952171266078949,"[1032.0, 622.0, 1197.0, 720.0]","[614.0, 406.0, 1194.0]","[444.0, 300.0, 1048.0]","[1252.0, 592.0, 2070.0]","[497.0, 461.0, 1173.0]","[1170.0, 759.0, 1933.0]"
10ML_sorting_tube_rack,0.2940182685852051,"[806.0, 602.0, 1051.0, 719.0]","[317.0, 336.0, 1026.0]","[219.0, 330.0, 1249.0]","[462.0, 274.0, 1038.0]","[177.0, 396.0, 1008.0]","[518.0, 458.0, 1166.0]"
blood_tube,0.2906378507614136,"[750.0, 299.0, 764.0, 316.0]","[175.0, -86.0, 1436.0]","[165.0, -100.0, 1452.0]","[186.0, -99.0, 1442.0]","[166.0, -73.0, 1454.0]","[185.0, -72.0, 1434.0]"
dispensing_tube_rack,0.2761521339416504,"[704.0, 499.0, 833.0, 616.0]","[164.0, 263.0, 1227.0]","[86.0, 206.0, 1363.0]","[233.0, 171.0, 1134.0]","[80.0, 355.0, 1271.0]","[258.0, 352.0, 1260.0]"
centrifuge_close,0.8588244318962097,"[838.0, 25.0, 1008.0, 185.0]","[474.0, -440.0, 1561.0]","[700.0, -1230.0, 3325.0]","(0, 0)","[361.0, -333.0, 1715.0]","[492.0, -241.0, 1239.0]"
5ML_sorting_tube_rack,0.8284893035888672,"[572.0, 267.0, 646.0, 388.0]","[-58.0, -54.0, 1414.0]","(0, 0)","[-1.0, -166.0, 1595.0]","[-122.0, 43.0, 1494.0]","[-1.0, 42.0, 1454.0]"
10ML_centrifuge_tube,0.7914406657218933,"[754.0, 560.0, 772.0, 577.0]","[156.0, 276.0, 1217.0]","[144.0, 266.0, 1221.0]","[172.0, 272.0, 1248.0]","[143.0, 286.0, 1208.0]","[169.0, 289.0, 1221.0]"
refrigerator_close,0.7811293005943298,"[646.0, 0.0, 793.0, 168.0]","[129.0, -494.0, 1620.0]","[-0.0, -294.0, 739.0]","[116.0, -287.0, 721.0]","[-1.0, -365.0, 1715.0]","[278.0, -368.0, 1727.0]"
10ML_centrifuge_tube,0.736793577671051,"[846.0, 484.0, 864.0, 501.0]","[261.0, 163.0, 1137.0]","[251.0, 154.0, 1143.0]","[272.0, 153.0, 1139.0]","[250.0, 174.0, 1138.0]","[271.0, 174.0, 1135.0]"
10ML_sorting_tube_rack,0.5017554759979248,"[252.0, 407.0, 379.0, 583.0]","[-461.0, 185.0, 1266.0]","[-1012.9999999999999, 116.0, 2336.0]","[-426.0, 72.0, 1448.0]","(0, 0)","[-381.0, 315.0, 1297.0]"
10ML_sorting_tube_rack,0.4346265196800232,"[302.0, 246.0, 402.0, 358.0]","[-469.0, -95.0, 1450.0]","[-1050.0, -353.0, 2774.0]","[-436.0, -207.0, 1625.0]","[-521.0, -6.0, 1377.0]","[-402.0, -6.0, 1497.0]"
blood_tube,0.4122985899448395,"[832.0, 528.0, 849.0, 547.0]","[232.0, 210.0, 1089.0]","[229.0, 205.0, 1123.0]","[249.0, 204.0, 1117.0]","[226.0, 225.0, 1107.0]","[244.0, 223.0, 1096.0]"
blood_tube,0.32994768023490906,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1228.0]","[122.0, 215.0, 1242.0]","[143.0, 216.0, 1248.0]","[122.0, 236.0, 1237.0]","[141.0, 234.0, 1228.0]"
