Class,Confidence,Center 3D Coordinates
10ML_centrifuge_tube,0.44546663761138916,"[-583.0, -99.0, 1334.0]"
10ML_centrifuge_tube,0.39350494742393494,"[95.0, 253.0, 963.0]"
5ML_sorting_tube_rack,0.31619107723236084,"[-461.0, -470.0, 1775.0]"
10ML_sorting_tube_rack,0.29090943932533264,"[-222.0, -84.0, 1277.0]"
refrigerator_close,0.9561216831207275,"[23.0, -436.0, 1551.0]"
centrifuge_close,0.9139074087142944,"[319.0, -216.0, 1265.0]"
blood_tube,0.8146659731864929,"[233.0, 196.0, 1042.0]"
dispensing_tube_rack,0.7307242751121521,"[-151.0, 93.0, 1140.0]"
10ML_centrifuge_tube,0.67827308177948,"[-495.0, -190.0, 1394.0]"
10ML_centrifuge_tube,0.6048732995986938,"[-43.0, 57.0, 1052.0]"
blood_tube,0.5910399556159973,"[90.0, 118.0, 1130.0]"
dispensing_tube_rack,0.49869200587272644,"[-70.0, 110.0, 1035.0]"
10ML_centrifuge_tube,0.3952159881591797,"[96.0, 255.0, 966.0]"
10ML_centrifuge_tube,0.35945528745651245,"[-580.0, -98.0, 1332.0]"
10ML_sorting_tube_rack,0.3534042537212372,"[-223.0, -84.0, 1279.0]"
5ML_centrifuge_tube,0.3136615753173828,"[222.0, 284.0, 924.0]"
refrigerator_close,0.954829216003418,"[23.0, -441.0, 1568.0]"
centrifuge_close,0.915787398815155,"[318.0, -217.0, 1260.0]"
blood_tube,0.8470373153686523,"[233.0, 196.0, 1042.0]"
dispensing_tube_rack,0.7445419430732727,"[-149.0, 93.0, 1138.0]"
10ML_centrifuge_tube,0.6820312738418579,"[-501.0, -192.0, 1410.0]"
blood_tube,0.6444532871246338,"[90.0, 118.0, 1130.0]"
10ML_centrifuge_tube,0.6080325245857239,"[-43.0, 57.0, 1051.0]"
dispensing_tube_rack,0.5480754971504211,"[-69.0, 111.0, 1039.0]"
10ML_centrifuge_tube,0.4952773153781891,"[-580.0, -98.0, 1331.0]"
10ML_centrifuge_tube,0.4660889208316803,"[95.0, 255.0, 969.0]"
10ML_sorting_tube_rack,0.3603985011577606,"[-221.0, -85.0, 1270.0]"
tube_rack_storage_cabinet,0.3093564510345459,"[-378.0, 51.0, 647.0]"
5ML_centrifuge_tube,0.26092612743377686,"[222.0, 284.0, 925.0]"
refrigerator_close,0.95384281873703,"[23.0, -431.0, 1535.0]"
centrifuge_close,0.9118533730506897,"[318.0, -217.0, 1260.0]"
blood_tube,0.8434552550315857,"[232.0, 196.0, 1039.0]"
dispensing_tube_rack,0.8182180523872375,"[-151.0, 93.0, 1140.0]"
10ML_centrifuge_tube,0.7097340226173401,"[-499.0, -191.0, 1404.0]"
10ML_centrifuge_tube,0.5926852226257324,"[-43.0, 57.0, 1053.0]"
blood_tube,0.5548779964447021,"[90.0, 119.0, 1133.0]"
10ML_centrifuge_tube,0.45907682180404663,"[-580.0, -97.0, 1329.0]"
centrifuge_close,0.44168147444725037,"[-336.0, -58.0, 574.0]"
tube_rack_storage_cabinet,0.3889734745025635,"[-380.0, 52.0, 650.0]"
10ML_centrifuge_tube,0.3559110760688782,"[96.0, 255.0, 967.0]"
5ML_sorting_tube_rack,0.34989482164382935,"[-326.0, 127.0, 522.0]"
dispensing_tube_rack,0.3110128939151764,"[-71.0, 111.0, 1040.0]"
5ML_sorting_tube_rack,0.26673686504364014,"[383.0, 209.0, 608.0]"
5ML_sorting_tube_rack,0.2514142096042633,"[-461.0, -470.0, 1775.0]"
refrigerator_close,0.9539543390274048,"[25.0, -467.0, 1662.0]"
centrifuge_close,0.9120824337005615,"[319.0, -218.0, 1265.0]"
blood_tube,0.8532698154449463,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.7040436863899231,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.6669735908508301,"[-498.0, -190.0, 1400.0]"
10ML_centrifuge_tube,0.6037675738334656,"[-43.0, 57.0, 1050.0]"
blood_tube,0.5952814221382141,"[92.0, 119.0, 1133.0]"
dispensing_tube_rack,0.5599572658538818,"[-72.0, 112.0, 1045.0]"
10ML_centrifuge_tube,0.4434086084365845,"[-581.0, -98.0, 1334.0]"
10ML_centrifuge_tube,0.39595523476600647,"[95.0, 254.0, 967.0]"
tube_rack_storage_cabinet,0.35741856694221497,"[-375.0, 50.0, 642.0]"
10ML_sorting_tube_rack,0.3370654284954071,"[-224.0, -83.0, 1285.0]"
5ML_sorting_tube_rack,0.2801005244255066,"[383.0, 210.0, 609.0]"
refrigerator_close,0.9575467109680176,"[23.0, -437.0, 1556.0]"
centrifuge_close,0.917449951171875,"[317.0, -216.0, 1260.0]"
blood_tube,0.8480838537216187,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.8106421828269958,"[-151.0, 93.0, 1143.0]"
10ML_centrifuge_tube,0.7016945481300354,"[-496.0, -190.0, 1396.0]"
10ML_centrifuge_tube,0.5933197736740112,"[-43.0, 57.0, 1051.0]"
blood_tube,0.5836256742477417,"[91.0, 119.0, 1127.0]"
10ML_centrifuge_tube,0.41711288690567017,"[95.0, 254.0, 967.0]"
10ML_centrifuge_tube,0.4123438596725464,"[-580.0, -98.0, 1332.0]"
dispensing_tube_rack,0.4112923741340637,"[-72.0, 112.0, 1044.0]"
10ML_sorting_tube_rack,0.4037899971008301,"[-221.0, -83.0, 1271.0]"
5ML_centrifuge_tube,0.2879903018474579,"[222.0, 284.0, 926.0]"
tube_rack_storage_cabinet,0.2691086232662201,"[-379.0, 51.0, 646.0]"
refrigerator_close,0.9556275010108948,"[22.0, -415.0, 1477.0]"
centrifuge_close,0.9127804040908813,"[318.0, -217.0, 1260.0]"
blood_tube,0.8158484101295471,"[231.0, 195.0, 1034.0]"
dispensing_tube_rack,0.7790482640266418,"[-150.0, 93.0, 1140.0]"
10ML_centrifuge_tube,0.7174948453903198,"[-498.0, -190.0, 1400.0]"
10ML_centrifuge_tube,0.6406920552253723,"[-43.0, 57.0, 1051.0]"
blood_tube,0.610794723033905,"[91.0, 119.0, 1137.0]"
10ML_centrifuge_tube,0.4863058030605316,"[-579.0, -99.0, 1326.0]"
dispensing_tube_rack,0.4393000304698944,"[-69.0, 110.0, 1044.0]"
10ML_centrifuge_tube,0.3940185606479645,"[96.0, 253.0, 962.0]"
tube_rack_storage_cabinet,0.3521614372730255,"[-380.0, 52.0, 649.0]"
5ML_centrifuge_tube,0.3098704516887665,"[221.0, 282.0, 921.0]"
10ML_sorting_tube_rack,0.2850225865840912,"[-224.0, -84.0, 1285.0]"
5ML_sorting_tube_rack,0.2618452310562134,"[0.0, 0.0, 0.0]"
refrigerator_close,0.9541366100311279,"[22.0, -412.0, 1466.0]"
centrifuge_close,0.909641444683075,"[319.0, -218.0, 1265.0]"
blood_tube,0.8245508074760437,"[233.0, 196.0, 1042.0]"
10ML_centrifuge_tube,0.7412754893302917,"[-498.0, -191.0, 1402.0]"
dispensing_tube_rack,0.6864835619926453,"[-151.0, 93.0, 1140.0]"
dispensing_tube_rack,0.6261829137802124,"[-72.0, 112.0, 1045.0]"
10ML_centrifuge_tube,0.6114261746406555,"[-43.0, 57.0, 1051.0]"
blood_tube,0.600835382938385,"[92.0, 119.0, 1134.0]"
10ML_centrifuge_tube,0.4767381250858307,"[-580.0, -99.0, 1329.0]"
10ML_centrifuge_tube,0.3312426805496216,"[95.0, 255.0, 967.0]"
5ML_centrifuge_tube,0.30147066712379456,"[223.0, 283.0, 929.0]"
tube_rack_storage_cabinet,0.29588547348976135,"[-379.0, 52.0, 646.0]"
10ML_sorting_tube_rack,0.2764289379119873,"[-225.0, -83.0, 1287.0]"
5ML_sorting_tube_rack,0.2714168429374695,"[-456.0, -464.0, 1754.0]"
refrigerator_close,0.9565566778182983,"[0.0, -0.0, 0.0]"
centrifuge_close,0.9175662398338318,"[317.0, -216.0, 1257.0]"
blood_tube,0.830748975276947,"[233.0, 196.0, 1042.0]"
dispensing_tube_rack,0.7718159556388855,"[-151.0, 93.0, 1143.0]"
10ML_centrifuge_tube,0.6513748168945312,"[-500.0, -191.0, 1408.0]"
blood_tube,0.6451692581176758,"[92.0, 119.0, 1134.0]"
dispensing_tube_rack,0.6261168122291565,"[-73.0, 112.0, 1045.0]"
10ML_centrifuge_tube,0.608636736869812,"[-43.0, 57.0, 1054.0]"
10ML_centrifuge_tube,0.45007091760635376,"[95.0, 253.0, 958.0]"
10ML_sorting_tube_rack,0.37488967180252075,"[-224.0, -84.0, 1285.0]"
10ML_centrifuge_tube,0.3452223241329193,"[-582.0, -98.0, 1332.0]"
tube_rack_storage_cabinet,0.302946537733078,"[-374.0, 51.0, 640.0]"
5ML_sorting_tube_rack,0.29981163144111633,"[378.0, 207.0, 601.0]"
5ML_centrifuge_tube,0.28776606917381287,"[222.0, 283.0, 925.0]"
refrigerator_close,0.9571171402931213,"[25.0, -477.0, 1698.0]"
centrifuge_close,0.9135314226150513,"[317.0, -216.0, 1255.0]"
blood_tube,0.8116346001625061,"[233.0, 196.0, 1043.0]"
dispensing_tube_rack,0.7583937048912048,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.67734295129776,"[-499.0, -191.0, 1404.0]"
blood_tube,0.6230060458183289,"[91.0, 119.0, 1127.0]"
10ML_centrifuge_tube,0.6187329292297363,"[-43.0, 57.0, 1053.0]"
10ML_sorting_tube_rack,0.4894615709781647,"[-224.0, -83.0, 1285.0]"
dispensing_tube_rack,0.4658414423465729,"[-70.0, 111.0, 1037.0]"
10ML_centrifuge_tube,0.43406417965888977,"[95.0, 254.0, 965.0]"
10ML_centrifuge_tube,0.4228059947490692,"[-580.0, -99.0, 1331.0]"
tube_rack_storage_cabinet,0.3967777192592621,"[-376.0, 51.0, 642.0]"
centrifuge_close,0.3045525550842285,"[-335.0, -56.0, 572.0]"
refrigerator_close,0.9553698897361755,"[22.0, -416.0, 1481.0]"
centrifuge_close,0.9153806567192078,"[318.0, -217.0, 1259.0]"
blood_tube,0.8493757247924805,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.7517045736312866,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.6593590974807739,"[-499.0, -191.0, 1404.0]"
blood_tube,0.611467182636261,"[92.0, 119.0, 1133.0]"
10ML_centrifuge_tube,0.6033794283866882,"[-44.0, 57.0, 1059.0]"
dispensing_tube_rack,0.49584779143333435,"[-72.0, 110.0, 1033.0]"
10ML_centrifuge_tube,0.3879731595516205,"[96.0, 254.0, 963.0]"
tube_rack_storage_cabinet,0.3540617525577545,"[-378.0, 51.0, 648.0]"
10ML_sorting_tube_rack,0.35240980982780457,"[-223.0, -83.0, 1282.0]"
5ML_centrifuge_tube,0.3226347863674164,"[222.0, 282.0, 925.0]"
10ML_centrifuge_tube,0.3128108084201813,"[-581.0, -98.0, 1334.0]"
refrigerator_close,0.9548023343086243,"[24.0, -443.0, 1575.0]"
centrifuge_close,0.9060481786727905,"[317.0, -216.0, 1257.0]"
blood_tube,0.8397741317749023,"[232.0, 196.0, 1039.0]"
dispensing_tube_rack,0.6883996725082397,"[-151.0, 93.0, 1139.0]"
10ML_centrifuge_tube,0.6697486639022827,"[-499.0, -191.0, 1404.0]"
10ML_centrifuge_tube,0.5794099569320679,"[-43.0, 57.0, 1050.0]"
blood_tube,0.5478522181510925,"[90.0, 118.0, 1127.0]"
dispensing_tube_rack,0.5342966914176941,"[-71.0, 110.0, 1042.0]"
10ML_centrifuge_tube,0.45697131752967834,"[-579.0, -99.0, 1326.0]"
10ML_centrifuge_tube,0.3972625136375427,"[96.0, 254.0, 962.0]"
tube_rack_storage_cabinet,0.35914263129234314,"[-377.0, 51.0, 644.0]"
5ML_centrifuge_tube,0.3153839409351349,"[222.0, 284.0, 925.0]"
5ML_sorting_tube_rack,0.3023325204849243,"[-453.0, -463.0, 1751.0]"
10ML_sorting_tube_rack,0.26112425327301025,"[-222.0, -82.0, 1268.0]"
centrifuge_close,0.25427281856536865,"[-334.0, -55.0, 572.0]"
refrigerator_close,0.9561819434165955,"[23.0, -434.0, 1544.0]"
centrifuge_close,0.9177412986755371,"[319.0, -218.0, 1265.0]"
blood_tube,0.8401678204536438,"[232.0, 195.0, 1038.0]"
dispensing_tube_rack,0.7664691805839539,"[-150.0, 93.0, 1143.0]"
10ML_centrifuge_tube,0.6897423267364502,"[-498.0, -191.0, 1402.0]"
10ML_centrifuge_tube,0.6061515212059021,"[-43.0, 57.0, 1053.0]"
blood_tube,0.5703166127204895,"[89.0, 117.0, 1134.0]"
10ML_centrifuge_tube,0.43287935853004456,"[-580.0, -99.0, 1329.0]"
10ML_centrifuge_tube,0.4328587055206299,"[95.0, 254.0, 967.0]"
centrifuge_close,0.4050825238227844,"[-334.0, -57.0, 569.0]"
10ML_sorting_tube_rack,0.3809373080730438,"[-222.0, -84.0, 1276.0]"
tube_rack_storage_cabinet,0.3158744275569916,"[-374.0, 50.0, 639.0]"
dispensing_tube_rack,0.3141709566116333,"[-71.0, 111.0, 1035.0]"
blood_tube,0.25422823429107666,"[-177.0, -4.0, 961.0]"
refrigerator_close,0.9549822211265564,"[23.0, -427.0, 1519.0]"
centrifuge_close,0.9080988764762878,"[317.0, -216.0, 1263.0]"
blood_tube,0.8273806571960449,"[232.0, 195.0, 1037.0]"
dispensing_tube_rack,0.7176163792610168,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.6750085353851318,"[-497.0, -190.0, 1398.0]"
10ML_centrifuge_tube,0.6013242602348328,"[-43.0, 57.0, 1053.0]"
blood_tube,0.5431479811668396,"[92.0, 119.0, 1132.0]"
10ML_centrifuge_tube,0.4123764634132385,"[96.0, 255.0, 964.0]"
10ML_sorting_tube_rack,0.40759313106536865,"[-222.0, -84.0, 1273.0]"
dispensing_tube_rack,0.40499475598335266,"[-71.0, 111.0, 1035.0]"
10ML_centrifuge_tube,0.3521430492401123,"[-582.0, -99.0, 1336.0]"
refrigerator_close,0.9534192681312561,"[23.0, -424.0, 1508.0]"
centrifuge_close,0.9091759920120239,"[317.0, -215.0, 1257.0]"
blood_tube,0.8110557198524475,"[233.0, 196.0, 1042.0]"
dispensing_tube_rack,0.7939183712005615,"[-149.0, 93.0, 1138.0]"
10ML_centrifuge_tube,0.7336997389793396,"[-498.0, -191.0, 1402.0]"
blood_tube,0.6663163304328918,"[91.0, 119.0, 1127.0]"
10ML_centrifuge_tube,0.6480812430381775,"[-43.0, 57.0, 1048.0]"
dispensing_tube_rack,0.5081043243408203,"[-71.0, 111.0, 1038.0]"
10ML_centrifuge_tube,0.4765018820762634,"[-580.0, -98.0, 1331.0]"
10ML_centrifuge_tube,0.3780648112297058,"[95.0, 255.0, 965.0]"
tube_rack_storage_cabinet,0.3614044785499573,"[-378.0, 51.0, 646.0]"
10ML_sorting_tube_rack,0.36106064915657043,"[-223.0, -82.0, 1270.0]"
5ML_centrifuge_tube,0.25956565141677856,"[221.0, 282.0, 922.0]"
refrigerator_close,0.9533018469810486,"[22.0, -423.0, 1505.0]"
centrifuge_close,0.9100721478462219,"[319.0, -218.0, 1265.0]"
blood_tube,0.8104933500289917,"[234.0, 197.0, 1044.0]"
10ML_centrifuge_tube,0.6812629103660583,"[-500.0, -191.0, 1406.0]"
10ML_centrifuge_tube,0.6380795836448669,"[-43.0, 57.0, 1049.0]"
blood_tube,0.6082137227058411,"[92.0, 116.0, 1135.0]"
dispensing_tube_rack,0.6068971157073975,"[-153.0, 94.0, 1148.0]"
dispensing_tube_rack,0.5746062397956848,"[-70.0, 111.0, 1035.0]"
10ML_centrifuge_tube,0.4917798638343811,"[-580.0, -97.0, 1327.0]"
10ML_centrifuge_tube,0.335239052772522,"[96.0, 254.0, 961.0]"
tube_rack_storage_cabinet,0.32373982667922974,"[-379.0, 52.0, 648.0]"
5ML_sorting_tube_rack,0.3200363218784332,"[-450.0, -457.0, 1733.0]"
10ML_sorting_tube_rack,0.30064573884010315,"[-221.0, -82.0, 1271.0]"
5ML_centrifuge_tube,0.29389721155166626,"[221.0, 283.0, 922.0]"
5ML_sorting_tube_rack,0.270650178194046,"[378.0, 208.0, 600.0]"
refrigerator_close,0.955639123916626,"[23.0, -435.0, 1549.0]"
centrifuge_close,0.9136321544647217,"[319.0, -216.0, 1257.0]"
blood_tube,0.8151229023933411,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.7422068119049072,"[-152.0, 95.0, 1147.0]"
10ML_centrifuge_tube,0.7099974155426025,"[-497.0, -190.0, 1398.0]"
10ML_centrifuge_tube,0.6027299165725708,"[-43.0, 57.0, 1049.0]"
blood_tube,0.5834420919418335,"[90.0, 119.0, 1132.0]"
10ML_centrifuge_tube,0.4684617221355438,"[95.0, 253.0, 964.0]"
10ML_sorting_tube_rack,0.398588627576828,"[-223.0, -81.0, 1279.0]"
dispensing_tube_rack,0.36536556482315063,"[-71.0, 110.0, 1039.0]"
10ML_centrifuge_tube,0.31848183274269104,"[-581.0, -98.0, 1331.0]"
tube_rack_storage_cabinet,0.30896955728530884,"[-372.0, 50.0, 635.0]"
refrigerator_close,0.9561663269996643,"[24.0, -450.0, 1602.0]"
centrifuge_close,0.9173476696014404,"[320.0, -218.0, 1263.0]"
blood_tube,0.8350524306297302,"[232.0, 196.0, 1039.0]"
dispensing_tube_rack,0.8202019333839417,"[-151.0, 93.0, 1140.0]"
10ML_centrifuge_tube,0.6666474938392639,"[-498.0, -191.0, 1402.0]"
10ML_centrifuge_tube,0.6262781620025635,"[-43.0, 58.0, 1051.0]"
dispensing_tube_rack,0.48485907912254333,"[-70.0, 111.0, 1039.0]"
blood_tube,0.4835779368877411,"[92.0, 119.0, 1135.0]"
10ML_centrifuge_tube,0.38057076930999756,"[95.0, 254.0, 965.0]"
10ML_centrifuge_tube,0.34977757930755615,"[-579.0, -99.0, 1329.0]"
10ML_sorting_tube_rack,0.2902989983558655,"[-222.0, -84.0, 1274.0]"
tube_rack_storage_cabinet,0.2571266293525696,"[-378.0, 51.0, 646.0]"
5ML_sorting_tube_rack,0.25474047660827637,"[384.0, 210.0, 612.0]"
refrigerator_close,0.9510284066200256,"[23.0, -436.0, 1551.0]"
centrifuge_close,0.9055085778236389,"[319.0, -218.0, 1266.0]"
blood_tube,0.8416498303413391,"[232.0, 195.0, 1037.0]"
10ML_centrifuge_tube,0.7250127196311951,"[-495.0, -189.0, 1392.0]"
dispensing_tube_rack,0.7174060940742493,"[-149.0, 93.0, 1135.0]"
blood_tube,0.6081086993217468,"[92.0, 119.0, 1133.0]"
10ML_centrifuge_tube,0.5998539924621582,"[-43.0, 57.0, 1050.0]"
10ML_centrifuge_tube,0.494310200214386,"[-580.0, -98.0, 1332.0]"
10ML_centrifuge_tube,0.4271192252635956,"[95.0, 254.0, 965.0]"
5ML_sorting_tube_rack,0.411836713552475,"[-460.0, -468.0, 1769.0]"
dispensing_tube_rack,0.4083705544471741,"[-69.0, 110.0, 1032.0]"
tube_rack_storage_cabinet,0.36067265272140503,"[-0.0, 0.0, 0.0]"
10ML_sorting_tube_rack,0.33369189500808716,"[-223.0, -83.0, 1282.0]"
refrigerator_close,0.954535186290741,"[23.0, -438.0, 1558.0]"
centrifuge_close,0.9116193056106567,"[318.0, -217.0, 1259.0]"
blood_tube,0.8191297650337219,"[232.0, 195.0, 1037.0]"
dispensing_tube_rack,0.7557556629180908,"[-151.0, 93.0, 1138.0]"
10ML_centrifuge_tube,0.6671823859214783,"[-500.0, -191.0, 1406.0]"
10ML_centrifuge_tube,0.6318128108978271,"[-43.0, 57.0, 1051.0]"
blood_tube,0.5724669694900513,"[92.0, 119.0, 1133.0]"
10ML_centrifuge_tube,0.5280274748802185,"[-581.0, -99.0, 1331.0]"
dispensing_tube_rack,0.48473259806632996,"[-70.0, 110.0, 1038.0]"
5ML_centrifuge_tube,0.4156914949417114,"[223.0, 284.0, 927.0]"
10ML_centrifuge_tube,0.3933226764202118,"[95.0, 255.0, 965.0]"
tube_rack_storage_cabinet,0.28404751420021057,"[-377.0, 50.0, 644.0]"
10ML_sorting_tube_rack,0.2624545395374298,"[-224.0, -82.0, 1277.0]"
refrigerator_close,0.9579606056213379,"[23.0, -434.0, 1544.0]"
centrifuge_close,0.914479672908783,"[318.0, -217.0, 1259.0]"
blood_tube,0.8343830108642578,"[232.0, 196.0, 1039.0]"
dispensing_tube_rack,0.8113238215446472,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.658108115196228,"[-499.0, -191.0, 1404.0]"
10ML_centrifuge_tube,0.5870137810707092,"[-43.0, 57.0, 1050.0]"
blood_tube,0.5820832848548889,"[91.0, 119.0, 1129.0]"
10ML_centrifuge_tube,0.47146347165107727,"[95.0, 254.0, 965.0]"
dispensing_tube_rack,0.469944030046463,"[-70.0, 110.0, 1039.0]"
10ML_centrifuge_tube,0.4591289460659027,"[-580.0, -99.0, 1329.0]"
5ML_centrifuge_tube,0.3652961552143097,"[222.0, 284.0, 925.0]"
10ML_sorting_tube_rack,0.3552672863006592,"[-223.0, -81.0, 1282.0]"
5ML_sorting_tube_rack,0.3540198802947998,"[0.0, 0.0, 0.0]"
refrigerator_close,0.9563415050506592,"[24.0, -460.0, 1636.0]"
centrifuge_close,0.9124932289123535,"[317.0, -216.0, 1257.0]"
blood_tube,0.8314745426177979,"[234.0, 197.0, 1044.0]"
dispensing_tube_rack,0.6864092350006104,"[-151.0, 93.0, 1143.0]"
10ML_centrifuge_tube,0.6795176863670349,"[-498.0, -191.0, 1402.0]"
10ML_centrifuge_tube,0.6079848408699036,"[-43.0, 57.0, 1051.0]"
blood_tube,0.5817992687225342,"[91.0, 118.0, 1130.0]"
10ML_centrifuge_tube,0.4776672124862671,"[-581.0, -99.0, 1331.0]"
10ML_centrifuge_tube,0.400105744600296,"[95.0, 254.0, 965.0]"
dispensing_tube_rack,0.3893014192581177,"[-71.0, 110.0, 1038.0]"
10ML_sorting_tube_rack,0.3520444929599762,"[-224.0, -82.0, 1276.0]"
tube_rack_storage_cabinet,0.3344227075576782,"[-374.0, 51.0, 641.0]"
5ML_centrifuge_tube,0.2772548794746399,"[222.0, 284.0, 926.0]"
centrifuge_close,0.2743242084980011,"[-336.0, -54.0, 576.0]"
blood_tube,0.2617184519767761,"[-177.0, -4.0, 960.0]"
refrigerator_close,0.9526787400245667,"[23.0, -437.0, 1554.0]"
centrifuge_close,0.9077589511871338,"[317.0, -216.0, 1252.0]"
blood_tube,0.8240115642547607,"[232.0, 195.0, 1037.0]"
dispensing_tube_rack,0.7449716925621033,"[-149.0, 93.0, 1139.0]"
10ML_centrifuge_tube,0.6677964329719543,"[-495.0, -189.0, 1392.0]"
10ML_centrifuge_tube,0.602535605430603,"[-43.0, 57.0, 1049.0]"
blood_tube,0.5921022295951843,"[92.0, 120.0, 1134.0]"
10ML_centrifuge_tube,0.4361772835254669,"[95.0, 255.0, 968.0]"
dispensing_tube_rack,0.4180575907230377,"[-70.0, 111.0, 1034.0]"
10ML_centrifuge_tube,0.4144018888473511,"[-580.0, -98.0, 1332.0]"
tube_rack_storage_cabinet,0.3988144099712372,"[-377.0, 52.0, 644.0]"
5ML_centrifuge_tube,0.3237859010696411,"[223.0, 284.0, 928.0]"
10ML_centrifuge_tube,0.25395891070365906,"[54.0, 277.0, 957.0]"
5ML_sorting_tube_rack,0.2512786388397217,"[-322.0, 126.0, 517.0]"
refrigerator_close,0.9543092250823975,"[23.0, -435.0, 1549.0]"
centrifuge_close,0.9175068140029907,"[316.0, -216.0, 1254.0]"
blood_tube,0.8216837644577026,"[232.0, 196.0, 1039.0]"
dispensing_tube_rack,0.7264832258224487,"[-151.0, 93.0, 1140.0]"
10ML_centrifuge_tube,0.6853393912315369,"[-501.0, -192.0, 1410.0]"
10ML_centrifuge_tube,0.6254517436027527,"[-43.0, 57.0, 1053.0]"
blood_tube,0.5684880614280701,"[92.0, 119.0, 1135.0]"
dispensing_tube_rack,0.5105863809585571,"[-70.0, 111.0, 1043.0]"
10ML_centrifuge_tube,0.45253118872642517,"[95.0, 254.0, 967.0]"
10ML_sorting_tube_rack,0.39174288511276245,"[-221.0, -83.0, 1268.0]"
10ML_centrifuge_tube,0.3699043393135071,"[-579.0, -99.0, 1329.0]"
tube_rack_storage_cabinet,0.35166463255882263,"[-370.0, 50.0, 634.0]"
5ML_sorting_tube_rack,0.2970625162124634,"[0.0, 0.0, 0.0]"
refrigerator_close,0.958031952381134,"[0.0, -0.0, 0.0]"
centrifuge_close,0.9170677065849304,"[318.0, -217.0, 1260.0]"
blood_tube,0.8234845399856567,"[232.0, 195.0, 1037.0]"
dispensing_tube_rack,0.7838572859764099,"[-151.0, 93.0, 1142.0]"
10ML_centrifuge_tube,0.7067360877990723,"[-497.0, -190.0, 1398.0]"
10ML_centrifuge_tube,0.6241798996925354,"[-43.0, 57.0, 1052.0]"
blood_tube,0.5902001261711121,"[90.0, 117.0, 1133.0]"
dispensing_tube_rack,0.5206300616264343,"[-71.0, 111.0, 1039.0]"
10ML_centrifuge_tube,0.4598392844200134,"[95.0, 255.0, 968.0]"
10ML_centrifuge_tube,0.43756693601608276,"[-582.0, -99.0, 1332.0]"
tube_rack_storage_cabinet,0.38488659262657166,"[-375.0, 50.0, 641.0]"
centrifuge_close,0.38068392872810364,"[-334.0, -57.0, 571.0]"
10ML_sorting_tube_rack,0.3557182550430298,"[-222.0, -84.0, 1274.0]"
5ML_centrifuge_tube,0.2934618294239044,"[222.0, 283.0, 923.0]"
5ML_sorting_tube_rack,0.2843199670314789,"[0.0, 0.0, 0.0]"
blood_tube,0.2613082826137543,"[-177.0, -4.0, 960.0]"
refrigerator_close,0.9540053606033325,"[24.0, -451.0, 1605.0]"
centrifuge_close,0.9150675535202026,"[319.0, -218.0, 1263.0]"
blood_tube,0.8256722688674927,"[234.0, 197.0, 1045.0]"
dispensing_tube_rack,0.7580928206443787,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.6731923222541809,"[-494.0, -189.0, 1391.0]"
blood_tube,0.6677207350730896,"[92.0, 119.0, 1139.0]"
10ML_centrifuge_tube,0.6260907053947449,"[-43.0, 57.0, 1054.0]"
dispensing_tube_rack,0.5192244648933411,"[-71.0, 111.0, 1039.0]"
10ML_centrifuge_tube,0.43561476469039917,"[95.0, 254.0, 967.0]"
tube_rack_storage_cabinet,0.3698471486568451,"[-0.0, 0.0, 0.0]"
10ML_centrifuge_tube,0.36842766404151917,"[-580.0, -97.0, 1329.0]"
5ML_sorting_tube_rack,0.3133481740951538,"[0.0, 0.0, 0.0]"
blood_tube,0.25695469975471497,"[-176.0, -4.0, 959.0]"
5ML_centrifuge_tube,0.25181207060813904,"[221.0, 282.0, 922.0]"
refrigerator_close,0.9537855982780457,"[24.0, -452.0, 1610.0]"
centrifuge_close,0.9138510227203369,"[319.0, -217.0, 1260.0]"
blood_tube,0.8404680490493774,"[231.0, 195.0, 1034.0]"
dispensing_tube_rack,0.770832359790802,"[-149.0, 93.0, 1139.0]"
10ML_centrifuge_tube,0.6893654465675354,"[-497.0, -190.0, 1398.0]"
10ML_centrifuge_tube,0.6058605313301086,"[-43.0, 57.0, 1050.0]"
blood_tube,0.5803148746490479,"[91.0, 118.0, 1130.0]"
tube_rack_storage_cabinet,0.5022021532058716,"[-379.0, 51.0, 648.0]"
10ML_centrifuge_tube,0.4188327193260193,"[-582.0, -99.0, 1332.0]"
10ML_centrifuge_tube,0.38198021054267883,"[95.0, 255.0, 968.0]"
5ML_sorting_tube_rack,0.35660332441329956,"[0.0, 0.0, 0.0]"
5ML_sorting_tube_rack,0.3352527618408203,"[-452.0, -460.0, 1739.0]"
dispensing_tube_rack,0.3201761841773987,"[-71.0, 110.0, 1040.0]"
5ML_centrifuge_tube,0.26900798082351685,"[222.0, 284.0, 924.0]"
